设备名称,管理IP,端口,物理状态,协议状态,端口UP时间,端口DOWN时间,速率,双工,,,,
SY-ZHL-4F-M2B12-15U-NW-AGG1-S7706-01,10.61.240.1,XGigabitEthernet1/3/0/13,UP,UP,2024-05-09 14:49:42 UTC+08:00,2024-05-09 14:45:50 UTC+08:00,10000,FULL,,,,
SY-ZHL-4F-M2B12-15U-NW-AGG1-S7706-01,10.61.240.1,XGigabitEthernet1/3/0/14,UP,UP,2024-05-09 16:14:25 UTC+08:00,2024-05-09 16:14:16 UTC+08:00,10000,FULL,,,,
SY-ZHL-4F-M2B12-15U-NW-AGG1-S7706-01,10.61.240.1,XGigabitEthernet1/3/0/15,DOWN,DOWN,2024-02-22 17:04:28 UTC+08:00,2024-02-23 19:40:53 UTC+08:00,10000,FULL,,,,
SY-ZHL-4F-M2B12-15U-NW-AGG1-S7706-01,10.61.240.1,XGigabitEthernet1/3/0/16,DOWN,DOWN,2024-02-23 16:43:55 UTC+08:00,2024-02-23 19:41:06 UTC+08:00,10000,FULL,,,,
SY-ZHL-4F-M2B12-15U-NW-AGG1-S7706-01,10.61.240.1,XGigabitEthernet1/3/0/17,DOWN,DOWN,2024-02-23 16:49:47 UTC+08:00,2024-02-23 16:52:03 UTC+08:00,10000,FULL,,,,
SY-ZHL-4F-M2B12-15U-NW-AGG1-S7706-01,10.61.240.1,XGigabitEthernet1/3/0/18,DOWN,DOWN,2024-02-22 17:04:29 UTC+08:00,2024-02-23 19:41:39 UTC+08:00,10000,FULL,,,,
SY-ZHL-4F-M2B12-15U-NW-AGG1-S7706-01,10.61.240.1,XGigabitEthernet1/3/0/19,DOWN,DOWN,2024-02-22 17:04:22 UTC+08:00,2024-02-23 19:41:45 UTC+08:00,10000,FULL,,,,
SY-ZHL-4F-M2B12-15U-NW-AGG1-S7706-01,10.61.240.1,XGigabitEthernet1/3/0/20,DOWN,DOWN,2024-02-22 17:04:30 UTC+08:00,2024-02-23 19:41:53 UTC+08:00,10000,FULL,,,,
SY-ZHL-4F-M2B12-15U-NW-AGG1-S7706-01,10.61.240.1,XGigabitEthernet1/3/0/21,DOWN,DOWN,2024-02-22 17:04:27 UTC+08:00,2024-02-23 19:42:09 UTC+08:00,10000,FULL,,,,
SY-ZHL-4F-M2B12-15U-NW-AGG1-S7706-01,10.61.240.1,XGigabitEthernet1/3/0/22,DOWN,DOWN,2024-02-22 17:04:26 UTC+08:00,2024-02-23 19:31:08 UTC+08:00,10000,FULL,,,,
SY-ZHL-4F-M2B12-15U-NW-AGG1-S7706-01,10.61.240.1,XGigabitEthernet1/3/0/23,DOWN,DOWN,2024-02-22 17:04:30 UTC+08:00,2024-02-23 19:31:54 UTC+08:00,10000,FULL,,,,
SY-ZHL-4F-M2B12-15U-NW-AGG1-S7706-01,10.61.240.1,XGigabitEthernet1/3/0/24,DOWN,DOWN,2024-02-22 17:04:23 UTC+08:00,2024-02-23 19:33:33 UTC+08:00,10000,FULL,,,,
SY-ZHL-4F-M2B12-15U-NW-AGG1-S7706-01,10.61.240.1,XGigabitEthernet1/3/0/25,DOWN,DOWN,2024-02-22 17:04:24 UTC+08:00,2024-02-23 19:27:51 UTC+08:00,10000,FULL,,,,
SY-ZHL-4F-M2B12-15U-NW-AGG1-S7706-01,10.61.240.1,XGigabitEthernet1/3/0/26,DOWN,DOWN,2024-02-22 17:04:40 UTC+08:00,2024-02-23 19:28:52 UTC+08:00,10000,FULL,,,,
SY-ZHL-4F-M2B12-15U-NW-AGG1-S7706-01,10.61.240.1,XGigabitEthernet1/3/0/27,DOWN,DOWN,2024-01-29 15:16:20 UTC+08:00,2024-01-30 18:31:14 UTC+08:00,10000,FULL,,,,
SY-ZHL-4F-M2B12-15U-NW-AGG1-S7706-01,10.61.240.1,XGigabitEthernet1/3/0/28,DOWN,DOWN,2024-02-21 14:41:25 UTC+08:00,2024-02-23 19:27:18 UTC+08:00,10000,FULL,,,,
SY-ZHL-4F-M2B12-15U-NW-AGG1-S7706-01,10.61.240.1,XGigabitEthernet1/3/0/29,UP,UP,2024-04-15 20:02:51 UTC+08:00,2024-04-15 20:01:39 UTC+08:00,10000,FULL,,,,
SY-ZHL-4F-M2B12-15U-NW-AGG1-S7706-01,10.61.240.1,XGigabitEthernet1/3/0/30,UP,UP,2024-04-23 10:48:09 UTC+08:00,2024-04-23 10:47:43 UTC+08:00,10000,FULL,,,,
SY-ZHL-4F-M2B12-15U-NW-AGG1-S7706-01,10.61.240.1,XGigabitEthernet1/3/0/31,UP,UP,2024-04-15 19:37:37 UTC+08:00,2024-04-15 19:36:11 UTC+08:00,10000,FULL,,,,
SY-ZHL-4F-M2B12-15U-NW-AGG1-S7706-01,10.61.240.1,XGigabitEthernet1/3/0/32,UP,UP,2024-04-28 13:39:12 UTC+08:00,2024-04-28 13:38:53 UTC+08:00,10000,FULL,,,,
SY-ZHL-4F-M2B12-15U-NW-AGG1-S7706-01,10.61.240.1,XGigabitEthernet1/3/0/33,UP,UP,2024-04-22 09:33:23 UTC+08:00,2024-04-22 09:29:19 UTC+08:00,10000,FULL,,,,
SY-ZHL-4F-M2B12-15U-NW-AGG1-S7706-01,10.61.240.1,XGigabitEthernet1/3/0/34,UP,UP,2024-04-15 20:18:36 UTC+08:00,2024-04-15 20:17:50 UTC+08:00,10000,FULL,,,,
SY-ZHL-4F-M2B12-15U-NW-AGG1-S7706-01,10.61.240.1,XGigabitEthernet1/3/0/35,UP,UP,2024-04-15 20:07:47 UTC+08:00,2024-04-15 20:06:59 UTC+08:00,10000,FULL,,,,
SY-ZHL-4F-M2B12-15U-NW-AGG1-S7706-01,10.61.240.1,XGigabitEthernet1/3/0/36,UP,UP,2024-04-22 10:29:05 UTC+08:00,2024-04-22 10:28:28 UTC+08:00,10000,FULL,,,,
SY-ZHL-4F-M2B12-15U-NW-AGG1-S7706-01,10.61.240.1,XGigabitEthernet1/3/0/37,UP,UP,2024-04-18 14:44:17 UTC+08:00,2024-04-18 14:43:31 UTC+08:00,10000,FULL,,,,
SY-ZHL-4F-M2B12-15U-NW-AGG1-S7706-01,10.61.240.1,XGigabitEthernet1/3/0/38,UP,UP,2024-04-18 15:55:29 UTC+08:00,2024-04-18 15:54:42 UTC+08:00,10000,FULL,,,,
SY-ZHL-4F-M2B12-15U-NW-AGG1-S7706-01,10.61.240.1,XGigabitEthernet1/3/0/39,UP,UP,2024-04-15 20:12:05 UTC+08:00,2024-04-15 20:10:48 UTC+08:00,10000,FULL,,,,
SY-ZHL-4F-M2B12-15U-NW-AGG1-S7706-01,10.61.240.1,XGigabitEthernet1/3/0/40,UP,UP,2024-04-15 20:19:06 UTC+08:00,2024-04-15 20:18:49 UTC+08:00,10000,FULL,,,,
SY-ZHL-4F-M2B12-15U-NW-AGG1-S7706-01,10.61.240.1,XGigabitEthernet1/3/0/41,DOWN,DOWN,-,2023-12-11 15:58:10 UTC+08:00,10000,FULL,,,,
SY-ZHL-4F-M2B12-15U-NW-AGG1-S7706-01,10.61.240.1,XGigabitEthernet1/3/0/42,DOWN,DOWN,-,2023-12-11 15:58:10 UTC+08:00,10000,FULL,,,,
SY-ZHL-4F-M2B12-15U-NW-AGG1-S7706-01,10.61.240.1,XGigabitEthernet1/3/0/43,DOWN,DOWN,-,2023-12-11 15:58:10 UTC+08:00,10000,FULL,,,,
SY-ZHL-4F-M2B12-15U-NW-AGG1-S7706-01,10.61.240.1,XGigabitEthernet1/3/0/44,DOWN,DOWN,-,2023-12-11 15:58:10 UTC+08:00,10000,FULL,,,,
SY-ZHL-4F-M2B12-15U-NW-AGG1-S7706-01,10.61.240.1,XGigabitEthernet1/3/0/45,DOWN,DOWN,-,2023-12-11 15:58:10 UTC+08:00,10000,FULL,,,,
SY-ZHL-4F-M2B12-15U-NW-AGG1-S7706-01,10.61.240.1,XGigabitEthernet1/3/0/46,DOWN,DOWN,-,2023-12-11 15:58:10 UTC+08:00,10000,FULL,,,,
SY-ZHL-4F-M2B12-15U-NW-AGG1-S7706-01,10.61.240.1,XGigabitEthernet1/3/0/47,DOWN,DOWN,-,2023-12-11 15:58:10 UTC+08:00,10000,FULL,,,,
SY-ZHL-4F-M2B12-15U-NW-AGG1-S7706-01,10.61.240.1,XGigabitEthernet1/4/0/0,DOWN,DOWN,-,2023-12-11 15:58:10 UTC+08:00,10000,FULL,,,,
SY-ZHL-4F-M2B12-15U-NW-AGG1-S7706-01,10.61.240.1,XGigabitEthernet1/4/0/1,DOWN,DOWN,-,2023-12-11 15:58:10 UTC+08:00,10000,FULL,,,,
SY-ZHL-4F-M2B12-15U-NW-AGG1-S7706-01,10.61.240.1,XGigabitEthernet1/4/0/2,DOWN,DOWN,-,2023-12-11 15:58:10 UTC+08:00,10000,FULL,,,,
SY-ZHL-4F-M2B12-15U-NW-AGG1-S7706-01,10.61.240.1,XGigabitEthernet1/4/0/3,DOWN,DOWN,-,2023-12-11 15:58:10 UTC+08:00,10000,FULL,,,,
SY-ZHL-4F-M2B12-15U-NW-AGG1-S7706-01,10.61.240.1,XGigabitEthernet1/4/0/4,DOWN,DOWN,-,2023-12-11 15:58:10 UTC+08:00,10000,FULL,,,,
SY-ZHL-4F-M2B12-15U-NW-AGG1-S7706-01,10.61.240.1,XGigabitEthernet1/4/0/5,DOWN,DOWN,-,2023-12-11 15:58:10 UTC+08:00,10000,FULL,,,,
SY-ZHL-4F-M2B12-15U-NW-AGG1-S7706-01,10.61.240.1,XGigabitEthernet1/4/0/6,DOWN,DOWN,-,2023-12-11 15:58:10 UTC+08:00,10000,FULL,,,,
SY-ZHL-4F-M2B12-15U-NW-AGG1-S7706-01,10.61.240.1,XGigabitEthernet1/4/0/7,DOWN,DOWN,-,2023-12-11 15:58:10 UTC+08:00,10000,FULL,,,,
SY-ZHL-4F-M2B12-15U-NW-AGG1-S7706-01,10.61.240.1,XGigabitEthernet1/4/0/8,DOWN,DOWN,-,2023-12-11 15:58:10 UTC+08:00,10000,FULL,,,,
SY-ZHL-4F-M2B12-15U-NW-AGG1-S7706-01,10.61.240.1,XGigabitEthernet1/4/0/9,DOWN,DOWN,-,2023-12-11 15:58:10 UTC+08:00,10000,FULL,,,,
SY-ZHL-4F-M2B12-15U-NW-AGG1-S7706-01,10.61.240.1,XGigabitEthernet1/4/0/10,DOWN,DOWN,-,2023-12-11 15:58:10 UTC+08:00,10000,FULL,,,,
SY-ZHL-4F-M2B12-15U-NW-AGG1-S7706-01,10.61.240.1,XGigabitEthernet1/4/0/11,DOWN,DOWN,-,2023-12-11 15:58:10 UTC+08:00,10000,FULL,,,,
SY-ZHL-4F-M2B12-15U-NW-AGG1-S7706-01,10.61.240.1,XGigabitEthernet1/4/0/12,DOWN,DOWN,-,2023-12-11 15:58:10 UTC+08:00,10000,FULL,,,,
SY-ZHL-4F-M2B12-15U-NW-AGG1-S7706-01,10.61.240.1,XGigabitEthernet1/4/0/13,DOWN,DOWN,-,2023-12-11 15:58:10 UTC+08:00,10000,FULL,,,,
SY-ZHL-4F-M2B12-15U-NW-AGG1-S7706-01,10.61.240.1,XGigabitEthernet1/4/0/14,DOWN,DOWN,-,2023-12-11 15:58:10 UTC+08:00,10000,FULL,,,,
SY-ZHL-4F-M2B12-15U-NW-AGG1-S7706-01,10.61.240.1,XGigabitEthernet1/4/0/15,DOWN,DOWN,-,2023-12-11 15:58:10 UTC+08:00,10000,FULL,,,,
SY-ZHL-4F-M2B12-15U-NW-AGG1-S7706-01,10.61.240.1,XGigabitEthernet1/4/0/16,DOWN,DOWN,-,2023-12-11 15:58:10 UTC+08:00,10000,FULL,,,,
SY-ZHL-4F-M2B12-15U-NW-AGG1-S7706-01,10.61.240.1,XGigabitEthernet1/4/0/17,DOWN,DOWN,-,2023-12-11 15:58:10 UTC+08:00,10000,FULL,,,,
SY-ZHL-4F-M2B12-15U-NW-AGG1-S7706-01,10.61.240.1,XGigabitEthernet1/4/0/18,DOWN,DOWN,-,2023-12-11 15:58:10 UTC+08:00,10000,FULL,,,,
SY-ZHL-4F-M2B12-15U-NW-AGG1-S7706-01,10.61.240.1,XGigabitEthernet1/4/0/19,DOWN,DOWN,-,2023-12-11 15:58:10 UTC+08:00,10000,FULL,,,,
SY-ZHL-4F-M2B12-15U-NW-AGG1-S7706-01,10.61.240.1,XGigabitEthernet1/4/0/20,DOWN,DOWN,-,2023-12-11 15:58:10 UTC+08:00,10000,FULL,,,,
SY-ZHL-4F-M2B12-15U-NW-AGG1-S7706-01,10.61.240.1,XGigabitEthernet1/4/0/21,DOWN,DOWN,-,2023-12-11 15:58:10 UTC+08:00,10000,FULL,,,,
SY-ZHL-4F-M2B12-15U-NW-AGG1-S7706-01,10.61.240.1,XGigabitEthernet1/4/0/22,DOWN,DOWN,-,2023-12-11 15:58:10 UTC+08:00,10000,FULL,,,,
SY-ZHL-4F-M2B12-15U-NW-AGG1-S7706-01,10.61.240.1,XGigabitEthernet1/4/0/23,DOWN,DOWN,-,2023-12-11 15:58:10 UTC+08:00,10000,FULL,,,,
SY-ZHL-4F-M2B12-15U-NW-AGG1-S7706-01,10.61.240.1,XGigabitEthernet1/4/0/24,DOWN,DOWN,-,2023-12-11 15:58:10 UTC+08:00,10000,FULL,,,,
SY-ZHL-4F-M2B12-15U-NW-AGG1-S7706-01,10.61.240.1,XGigabitEthernet1/4/0/25,DOWN,DOWN,-,2023-12-11 15:58:10 UTC+08:00,10000,FULL,,,,
SY-ZHL-4F-M2B12-15U-NW-AGG1-S7706-01,10.61.240.1,XGigabitEthernet1/4/0/26,DOWN,DOWN,-,2023-12-11 15:58:10 UTC+08:00,10000,FULL,,,,
SY-ZHL-4F-M2B12-15U-NW-AGG1-S7706-01,10.61.240.1,XGigabitEthernet1/4/0/27,DOWN,DOWN,-,2023-12-11 15:58:10 UTC+08:00,10000,FULL,,,,
SY-ZHL-4F-M2B12-15U-NW-AGG1-S7706-01,10.61.240.1,XGigabitEthernet1/4/0/28,DOWN,DOWN,-,2023-12-11 15:58:10 UTC+08:00,10000,FULL,,,,
SY-ZHL-4F-M2B12-15U-NW-AGG1-S7706-01,10.61.240.1,XGigabitEthernet1/4/0/29,DOWN,DOWN,-,2023-12-11 15:58:10 UTC+08:00,10000,FULL,,,,
SY-ZHL-4F-M2B12-15U-NW-AGG1-S7706-01,10.61.240.1,XGigabitEthernet1/4/0/30,DOWN,DOWN,-,2023-12-11 15:58:10 UTC+08:00,10000,FULL,,,,
SY-ZHL-4F-M2B12-15U-NW-AGG1-S7706-01,10.61.240.1,XGigabitEthernet1/4/0/31,DOWN,DOWN,-,2023-12-11 15:58:10 UTC+08:00,10000,FULL,,,,
SY-ZHL-4F-M2B12-15U-NW-AGG1-S7706-01,10.61.240.1,XGigabitEthernet1/4/0/32,DOWN,DOWN,-,2023-12-11 15:58:10 UTC+08:00,10000,FULL,,,,
SY-ZHL-4F-M2B12-15U-NW-AGG1-S7706-01,10.61.240.1,XGigabitEthernet1/4/0/33,DOWN,DOWN,-,2023-12-11 15:58:10 UTC+08:00,10000,FULL,,,,
SY-ZHL-4F-M2B12-15U-NW-AGG1-S7706-01,10.61.240.1,XGigabitEthernet1/4/0/34,DOWN,DOWN,-,2023-12-11 15:58:10 UTC+08:00,10000,FULL,,,,
SY-ZHL-4F-M2B12-15U-NW-AGG1-S7706-01,10.61.240.1,XGigabitEthernet1/4/0/35,DOWN,DOWN,-,2023-12-11 15:58:10 UTC+08:00,10000,FULL,,,,
SY-ZHL-4F-M2B12-15U-NW-AGG1-S7706-01,10.61.240.1,XGigabitEthernet1/4/0/36,DOWN,DOWN,-,2023-12-11 15:58:10 UTC+08:00,10000,FULL,,,,
SY-ZHL-4F-M2B12-15U-NW-AGG1-S7706-01,10.61.240.1,XGigabitEthernet1/4/0/37,DOWN,DOWN,-,2023-12-11 15:58:10 UTC+08:00,10000,FULL,,,,
SY-ZHL-4F-M2B12-15U-NW-AGG1-S7706-01,10.61.240.1,XGigabitEthernet1/4/0/38,DOWN,DOWN,-,2023-12-11 15:58:10 UTC+08:00,10000,FULL,,,,
SY-ZHL-4F-M2B12-15U-NW-AGG1-S7706-01,10.61.240.1,XGigabitEthernet1/4/0/39,DOWN,DOWN,-,2023-12-11 15:58:10 UTC+08:00,10000,FULL,,,,
SY-ZHL-4F-M2B12-15U-NW-AGG1-S7706-01,10.61.240.1,XGigabitEthernet1/4/0/40,DOWN,DOWN,-,2023-12-11 15:58:10 UTC+08:00,10000,FULL,,,,
SY-ZHL-4F-M2B12-15U-NW-AGG1-S7706-01,10.61.240.1,XGigabitEthernet1/4/0/41,DOWN,DOWN,-,2023-12-11 15:58:10 UTC+08:00,10000,FULL,,,,
SY-ZHL-4F-M2B12-15U-NW-AGG1-S7706-01,10.61.240.1,XGigabitEthernet1/4/0/42,DOWN,DOWN,-,2023-12-11 15:58:10 UTC+08:00,10000,FULL,,,,
SY-ZHL-4F-M2B12-15U-NW-AGG1-S7706-01,10.61.240.1,XGigabitEthernet1/4/0/43,DOWN,DOWN,-,2023-12-11 15:58:10 UTC+08:00,10000,FULL,,,,
SY-ZHL-4F-M2B12-15U-NW-AGG1-S7706-01,10.61.240.1,XGigabitEthernet1/4/0/44,DOWN,DOWN,-,2023-12-11 15:58:10 UTC+08:00,10000,FULL,,,,
SY-ZHL-4F-M2B12-15U-NW-AGG1-S7706-01,10.61.240.1,XGigabitEthernet1/4/0/45,DOWN,DOWN,-,2023-12-11 15:58:10 UTC+08:00,10000,FULL,,,,
SY-ZHL-4F-M2B12-15U-NW-AGG1-S7706-01,10.61.240.1,XGigabitEthernet1/4/0/46,UP,UP,2023-12-22 23:21:18 UTC+08:00,2023-12-22 23:18:58 UTC+08:00,10000,FULL,,,,
SY-ZHL-4F-M2B12-15U-NW-AGG1-S7706-01,10.61.240.1,XGigabitEthernet1/4/0/47,UP,UP,2023-12-22 23:21:18 UTC+08:00,2023-12-22 23:18:58 UTC+08:00,10000,FULL,,,,
SY-ZHL-4F-M2B12-15U-NW-AGG1-S7706-01,10.61.240.1,XGigabitEthernet1/5/0/0,DOWN,DOWN,2024-02-28 14:54:25 UTC+08:00,2024-02-28 15:03:34 UTC+08:00,10000,FULL,,,,
SY-ZHL-4F-M2B12-15U-NW-AGG1-S7706-01,10.61.240.1,XGigabitEthernet1/5/0/1,DOWN,DOWN,2024-02-27 11:42:40 UTC+08:00,2024-02-28 10:30:24 UTC+08:00,10000,FULL,,,,
SY-ZHL-4F-M2B12-15U-NW-AGG1-S7706-01,10.61.240.1,XGigabitEthernet1/5/0/2,DOWN,DOWN,2024-03-12 13:25:56 UTC+08:00,2024-03-12 18:36:37 UTC+08:00,10000,FULL,,,,
SY-ZHL-4F-M2B12-15U-NW-AGG1-S7706-01,10.61.240.1,XGigabitEthernet1/5/0/3,DOWN,DOWN,-,2023-12-11 15:58:10 UTC+08:00,10000,FULL,,,,
SY-ZHL-4F-M2B12-15U-NW-AGG1-S7706-01,10.61.240.1,XGigabitEthernet1/5/0/4,DOWN,DOWN,-,2023-12-11 15:58:10 UTC+08:00,10000,FULL,,,,
SY-ZHL-4F-M2B12-15U-NW-AGG1-S7706-01,10.61.240.1,XGigabitEthernet1/5/0/5,DOWN,DOWN,-,2023-12-11 15:58:10 UTC+08:00,10000,FULL,,,,
SY-ZHL-4F-M2B12-15U-NW-AGG1-S7706-01,10.61.240.1,XGigabitEthernet1/5/0/6,DOWN,DOWN,-,2023-12-11 15:58:10 UTC+08:00,10000,FULL,,,,
SY-ZHL-4F-M2B12-15U-NW-AGG1-S7706-01,10.61.240.1,XGigabitEthernet1/5/0/7,DOWN,DOWN,-,2023-12-11 15:58:10 UTC+08:00,10000,FULL,,,,
SY-ZHL-4F-M2B12-15U-NW-AGG1-S7706-01,10.61.240.1,XGigabitEthernet1/5/0/8,DOWN,DOWN,-,2023-12-11 15:58:10 UTC+08:00,10000,FULL,,,,
SY-ZHL-4F-M2B12-15U-NW-AGG1-S7706-01,10.61.240.1,XGigabitEthernet1/5/0/9,DOWN,DOWN,-,2023-12-11 15:58:10 UTC+08:00,10000,FULL,,,,
SY-ZHL-4F-M2B12-15U-NW-AGG1-S7706-01,10.61.240.1,XGigabitEthernet1/5/0/10,DOWN,DOWN,-,2023-12-11 15:58:10 UTC+08:00,10000,FULL,,,,
SY-ZHL-4F-M2B12-15U-NW-AGG1-S7706-01,10.61.240.1,XGigabitEthernet1/5/0/11,DOWN,DOWN,-,2023-12-11 15:58:10 UTC+08:00,10000,FULL,,,,
SY-ZHL-4F-M2B12-15U-NW-AGG1-S7706-01,10.61.240.1,XGigabitEthernet1/5/0/12,DOWN,DOWN,-,2023-12-11 15:58:10 UTC+08:00,10000,FULL,,,,
SY-ZHL-4F-M2B12-15U-NW-AGG1-S7706-01,10.61.240.1,XGigabitEthernet1/5/0/13,DOWN,DOWN,-,2023-12-11 15:58:10 UTC+08:00,10000,FULL,,,,
SY-ZHL-4F-M2B12-15U-NW-AGG1-S7706-01,10.61.240.1,XGigabitEthernet1/5/0/14,DOWN,DOWN,-,2023-12-11 15:58:10 UTC+08:00,10000,FULL,,,,
SY-ZHL-4F-M2B12-15U-NW-AGG1-S7706-01,10.61.240.1,XGigabitEthernet1/5/0/15,DOWN,DOWN,-,2023-12-11 15:58:10 UTC+08:00,10000,FULL,,,,
SY-ZHL-4F-M2B12-15U-NW-AGG1-S7706-01,10.61.240.1,XGigabitEthernet1/5/0/16,DOWN,DOWN,-,2023-12-11 15:58:10 UTC+08:00,10000,FULL,,,,
SY-ZHL-4F-M2B12-15U-NW-AGG1-S7706-01,10.61.240.1,XGigabitEthernet1/5/0/17,DOWN,DOWN,-,2023-12-11 15:58:10 UTC+08:00,10000,FULL,,,,
SY-ZHL-4F-M2B12-15U-NW-AGG1-S7706-01,10.61.240.1,XGigabitEthernet1/5/0/18,DOWN,DOWN,-,2023-12-11 15:58:10 UTC+08:00,10000,FULL,,,,
SY-ZHL-4F-M2B12-15U-NW-AGG1-S7706-01,10.61.240.1,XGigabitEthernet1/5/0/19,DOWN,DOWN,-,2023-12-11 15:58:10 UTC+08:00,10000,FULL,,,,
SY-ZHL-4F-M2B12-15U-NW-AGG1-S7706-01,10.61.240.1,XGigabitEthernet1/5/0/20,DOWN,DOWN,-,2023-12-11 15:58:10 UTC+08:00,10000,FULL,,,,
SY-ZHL-4F-M2B12-15U-NW-AGG1-S7706-01,10.61.240.1,XGigabitEthernet1/5/0/21,DOWN,DOWN,-,2023-12-11 15:58:10 UTC+08:00,10000,FULL,,,,
SY-ZHL-4F-M2B12-15U-NW-AGG1-S7706-01,10.61.240.1,XGigabitEthernet1/5/0/22,DOWN,DOWN,-,2023-12-11 15:58:10 UTC+08:00,10000,FULL,,,,
SY-ZHL-4F-M2B12-15U-NW-AGG1-S7706-01,10.61.240.1,XGigabitEthernet1/5/0/23,DOWN,DOWN,-,2023-12-11 15:58:10 UTC+08:00,10000,FULL,,,,
SY-ZHL-4F-M2B12-15U-NW-AGG1-S7706-01,10.61.240.1,XGigabitEthernet1/5/0/24,DOWN,DOWN,-,2023-12-11 15:58:10 UTC+08:00,10000,FULL,,,,
SY-ZHL-4F-M2B12-15U-NW-AGG1-S7706-01,10.61.240.1,XGigabitEthernet1/5/0/25,DOWN,DOWN,-,2023-12-11 15:58:10 UTC+08:00,10000,FULL,,,,
SY-ZHL-4F-M2B12-15U-NW-AGG1-S7706-01,10.61.240.1,XGigabitEthernet1/5/0/26,DOWN,DOWN,-,2023-12-11 15:58:10 UTC+08:00,10000,FULL,,,,
SY-ZHL-4F-M2B12-15U-NW-AGG1-S7706-01,10.61.240.1,XGigabitEthernet1/5/0/27,DOWN,DOWN,-,2023-12-11 15:58:10 UTC+08:00,10000,FULL,,,,
SY-ZHL-4F-M2B12-15U-NW-AGG1-S7706-01,10.61.240.1,XGigabitEthernet1/5/0/28,DOWN,DOWN,-,2023-12-11 15:58:10 UTC+08:00,10000,FULL,,,,
SY-ZHL-4F-M2B12-15U-NW-AGG1-S7706-01,10.61.240.1,XGigabitEthernet1/5/0/29,DOWN,DOWN,-,2023-12-11 15:58:10 UTC+08:00,10000,FULL,,,,
SY-ZHL-4F-M2B12-15U-NW-AGG1-S7706-01,10.61.240.1,XGigabitEthernet1/5/0/30,DOWN,DOWN,-,2023-12-11 15:58:10 UTC+08:00,10000,FULL,,,,
SY-ZHL-4F-M2B12-15U-NW-AGG1-S7706-01,10.61.240.1,XGigabitEthernet1/5/0/31,DOWN,DOWN,-,2023-12-11 15:58:10 UTC+08:00,10000,FULL,,,,
SY-ZHL-4F-M2B12-15U-NW-AGG1-S7706-01,10.61.240.1,XGigabitEthernet1/5/0/32,DOWN,DOWN,-,2023-12-11 15:58:10 UTC+08:00,10000,FULL,,,,
SY-ZHL-4F-M2B12-15U-NW-AGG1-S7706-01,10.61.240.1,XGigabitEthernet1/5/0/33,DOWN,DOWN,-,2023-12-11 15:58:10 UTC+08:00,10000,FULL,,,,
SY-ZHL-4F-M2B12-15U-NW-AGG1-S7706-01,10.61.240.1,XGigabitEthernet1/5/0/34,DOWN,DOWN,-,2023-12-11 15:58:10 UTC+08:00,10000,FULL,,,,
SY-ZHL-4F-M2B12-15U-NW-AGG1-S7706-01,10.61.240.1,XGigabitEthernet1/5/0/35,DOWN,DOWN,-,2023-12-11 15:58:10 UTC+08:00,10000,FULL,,,,
SY-ZHL-4F-M2B12-15U-NW-AGG1-S7706-01,10.61.240.1,XGigabitEthernet1/5/0/36,DOWN,DOWN,-,2023-12-11 15:58:10 UTC+08:00,10000,FULL,,,,
SY-ZHL-4F-M2B12-15U-NW-AGG1-S7706-01,10.61.240.1,XGigabitEthernet1/5/0/37,DOWN,DOWN,-,2023-12-11 15:58:10 UTC+08:00,10000,FULL,,,,
SY-ZHL-4F-M2B12-15U-NW-AGG1-S7706-01,10.61.240.1,XGigabitEthernet1/5/0/38,DOWN,DOWN,-,2023-12-11 15:58:10 UTC+08:00,10000,FULL,,,,
SY-ZHL-4F-M2B12-15U-NW-AGG1-S7706-01,10.61.240.1,XGigabitEthernet1/5/0/39,DOWN,DOWN,-,2023-12-11 15:58:10 UTC+08:00,10000,FULL,,,,
SY-ZHL-4F-M2B12-15U-NW-AGG1-S7706-01,10.61.240.1,XGigabitEthernet1/5/0/40,DOWN,DOWN,-,2023-12-11 15:58:10 UTC+08:00,10000,FULL,,,,
SY-ZHL-4F-M2B12-15U-NW-AGG1-S7706-01,10.61.240.1,XGigabitEthernet1/5/0/41,DOWN,DOWN,-,2023-12-11 15:58:10 UTC+08:00,10000,FULL,,,,
SY-ZHL-4F-M2B12-15U-NW-AGG1-S7706-01,10.61.240.1,XGigabitEthernet1/5/0/42,DOWN,DOWN,-,2023-12-11 15:58:10 UTC+08:00,10000,FULL,,,,
SY-ZHL-4F-M2B12-15U-NW-AGG1-S7706-01,10.61.240.1,XGigabitEthernet1/5/0/43,DOWN,DOWN,-,2023-12-11 15:58:10 UTC+08:00,10000,FULL,,,,
SY-ZHL-4F-M2B12-15U-NW-AGG1-S7706-01,10.61.240.1,XGigabitEthernet1/5/0/44,DOWN,DOWN,-,2023-12-11 15:58:10 UTC+08:00,10000,FULL,,,,
SY-ZHL-4F-M2B12-15U-NW-AGG1-S7706-01,10.61.240.1,XGigabitEthernet1/5/0/45,DOWN,DOWN,-,2023-12-11 15:58:10 UTC+08:00,10000,FULL,,,,
SY-ZHL-4F-M2B12-15U-NW-AGG1-S7706-01,10.61.240.1,XGigabitEthernet1/5/0/46,UP,UP,2023-12-22 23:25:37 UTC+08:00,2023-12-22 23:18:36 UTC+08:00,10000,FULL,,,,
